task,label,text,rationale,combine_flag,group_ids
beer2,0,"'s appearance : deep and dark with glints of toffee around the edge . two fingers of off white head slip down to a touch of sticky lacing .  the body is medium-light with medium carbonation , and could benefit from being a touch heavier so that it boosts the flavour even more , but its okay as it is . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 ,0,0
beer2,0,"the aroma is the highlight of this beer , being nice and hoppy . very clean and citrusy , with a definite vegetal character , you can tell this thing was just loaded with dry-hops . the combination is really quite balanced , although ending on an uncomfortably bitter note with just a ton of booze . the boozy finish is unsettling and i maybe would prefer it to be a little dryer and a little less sweet and the bitterness is a little harsh and lingering .  mouthfeel seems dominated but a fast carbonation , over a thin to medium liquid . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"aroma of rich earthy chocolate cake , vanilla , dark malt and a hint of hops . smells rich . taste is surprisingly balanced .  the body was cloudy and a deep yellow color . the off white head and lace was very creamy . this might have been the sweetest flavored weizen i had ever tasted . it was very banana like and a bit of bubble gum to it . as with all of their beer though i did find it to be thin . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 ,1,1
beer2,0,"s : wow . hops ! very bold smells . d : i think this thing was too hoppy without enough malt to balance it nicely .  this is well-done and a clear american classic , but the mouthfeel seemed a little thin and i think the beer could have been a tad more aggressive wrt maltiness and/or malt complexity without hurting the smoke profile at all . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2,1
beer2,0,"poured out of a 500ml bottle into a wheat glass . pours out golden yellow with a thick creamy head that is fluffy like soap suds . carbonation is lively as it should be in a wheat beer . head laces the glass very well .  a : golden straw/amber hue , passes lots of light , nice white head , mild lacing s : strong bourbon , vanilla , malty t : vanilla , bourbon , mild caramel m : decent carbonation , light to medium bodied , watery overall , this beer has a great nose and taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"pours a deep brown with an exceptional head .  the body is moderately light and mouthfeel is clean . the beer is not brewed with corn and it 's good for another 10 months so i do n't know what the problem is . i expected a helles with less body and malt flavor , but what i got was a corny mess . i ca n't imagine why they would even sell this beer . ",0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 ,0,0
beer2,0,"a : liquid black gold , great head , with good retention , amazing after all it was a cask , it looked soild black , and i barely let the light pass through the glass ! !  mouthfeel : medium-bodied . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 ,0,0
beer2,0,"poured like heavily used motor oil with large , lasting two finger tan head .  hints of raisins & toast with a dry , fruitty ( dates ) finish mf : a bit sharp with a little too much carbonation drinks fine , just a little too young ( i think ) ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,pours a deep copper breadcrust mixed nicely with volcanic bubbles ascending to the surface . about one and a half finger head with a thick foam .  m : light to medium body . medium level of carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"it has a dark brown , near black , with a hint of red . the head is thick and lasts long , plenty of lace also . the looks sets your brain for something better , thus the whole experience is dissapointing , however it works as a `` light '' beer , if i may say .  mouthfeel is average , medium body and on the crisper side with the finish . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"a-pristine amber beer , showing high carbonation . slightly off-white head retains well while being constantly replenished by the streams of carbonation bubbles ; remains as a thick layer through the whole drink .  a bit thin , imo . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0,0
beer2,0,absolutely lovely pour .  the mouthfeel was a bit weak for the style . ,0 0 0 00 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"a - opaque brown black with a small coffee head and good lacing s - tiny bit of a coffee scent but not much t - malt with a little coffee .  the mouthfeel is smooth , but a bit lacking in the carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 ,0,0
beer2,0,"poured into a tulip glass . amazing lacing along sides of glass : sheets , lines , and clumps abound .  mouthfeel : nice mouth-coating , but a much weaker carbonation than i was expecting ( the tap ? ) . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0,0
beer2,0,"outstanding aromas ! it smells like christmas , they totally nailed it !  extremely mild , even for an english style , however it had an interesting coffee finish , which i do n't think i 've ever found in a nut brown before . particularly curious , since the malts were not all that roasted . hmm . ",0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2,1
beer2,0,"pours a hazy golden orange amber with a huge creamy off white head that retains well and laces the glass .  taste : a true witch 's brew of vegetables , raspberry punch , and a thin maltiness . finishes tart and watery . mild carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 1 1 1 1 1 1 ,0,0
beer2,0,"a very comlex aroma of sweet malt , coffee , brandy , sasparilla , and a distinct woodiness . wow . i am not getting any pumpkin or yam .  medium bodied with an oily texture . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 ,1,1
beer2,0,"reviewed 1/1/2009 ( bottle ) : pours a hazy yellow color body with a humongous craggy white head , very lasting .  my main complaint is the mouthfeel , which is a little lacking given the style . a porter should be a little bit thicker , with more substantial body . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 0 ,0,0
beer2,0,"12oz bottle to tulip . wow , this is one awesome looking beer . a beautifully dense head capping a brew that is the deepest of amber , with a shine that would make any ruby gemstone jealous . stunning .  pours really great , decent aroma for a porter , nice head and lacing , but the taste seems to be a little off ... but in retrospect the flavor is ok. enigma ... what the hell . seems like i got kicked in the head by a pack of wild hyenas , and then my throat got ripped out by a flock of roaming vampires and then my essence was drained by a murder of migrant tigers . weird stuff . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"poured from the 750ml brown bottle into a wine glass the poured yielded a beautiful 2 finger , fluffy , white head atop a light brown colored beer . streams of carbonation bubbles ran up the glass and generous spots of lace stuck to the glass throughout the sample .  nice ... mouthfeel : somewhat dry and crisp , but the body is 'way ' too thin for an oatmeal stout . they should thicken it up for a more chewy mouthfeel . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"thick , healthy crop of rocky light beige head is erected on top . the retention and lace abilities are very good .  mouthfeel : this beer kind of dries out my mouth . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"admittedly i 'm a sucker for raspberries , so for me this aroma is to die for . the nose is predominantly raspberries , soft and creamy in texture , no real tartness . as much as i adore raspberries , the flavour tends to not live up to what it advertises with the above two categories . definitely not up to par with what unibroue has capably proven to us in the past of what they can accomplish .  mouthfeel is decent , but the carbonation is way too pronounced , very fizzy and bubbly . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"this beer was brilliantly clear golden honey with tiny , active carbonation . the head was creamy and dense and left clingy foam in the glass .  medium dark lager yellow color with a smallish head that disappears rather quickly . aroma is a little soapy with pumpkin pie spices ... like from a can . flavor is pure pumpkin pie spice powder without the pumpkin meat . just spice sprinkled over a malt beverage . there are much more complex and genuine tasting pumpkin beers out there . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"it looked and smelled so good , but it ended up in the drain .  medium to full bodied with carbonation on the high side . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"smell - gorgeous grassy and floral aroma . corn-grainy vanilla , just luscious . taste - i notice the hop bitterness over all and the flavour seems a bit thin .  complex hops all the way and some fruity esters but not too strong just the way i like it mouthfeel is ok for the tyle but not as refreshing as i like i will probably revisit this next summer ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"this beer pours a huge head with amazing retention and a nice golden color .  medium body , light effervescence . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 ,0,0
beer2,0,| 8.0 % abv | 2010 brewer : unibroue style : belgian strong dark ale glass : duvel tulip appearance : it pours a fiery dark amber with a bountiful cumulus of foam .  the mouthfeel was light with a decent aftertaste of malted wheat . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"the aroma is very nice . it promises a beer that is a balance of sweetness and roast and floral notes , the beer however does not quite deliver like i had hoped .  i had this at the kickbacks cigar city/st somewhere dinner . i 'm reviewing this by memory on this i had this at the kickbacks cigar city/st somewhere dinner . i have had most of cc 's regular beers but i have not tried this yet . it 's not a sour saison , pretty malty and more bosy than usual style and the hops were more nocticble as well , a little citrus on nose and taste . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,1,1
beer2,0,"looks great . hazy , sunny orange , bright white pillowy head of a few fingers , lace is great , retention is good . looks great , but it 's a bland , uninteresting offering .  mouthfeel : light-bodied . medium carbonation . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 ,0,0
beer2,0,"i think this beer is absolutely beautiful . its a dark purple haze with a soft head that stays wrapped around the inside of the glass like a silky spiderweb . since , the look was so exquisite i expected fruity goodness , but to be honest it made me want to puke .  carbonation was a bit heavy but no head developed as i poured . plenty of mouthfeel for the style . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,hops are balanced in with the malts good . malts are chewy and hops are very interesting . sweetness of brew is strong .  m : fairly light body with matching carbonation . a little less substantial than would be ideal . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,2,1
beer2,0,"for smell , this was great . ca n't pinpoint the smell , but maybe fruit and pine . i was pleasantly surprised . drinkability ... you could drink these all night .  mouthfeel : far more carbonated than most stouts and my only fault with this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,1,1
beer2,0,"this beer poured a deep rich brown color .  m -- perhaps a little too thin , but the carbonation is about right d -- nice sessionable porter here . ",0 0 0 0 0 0 0 0 00 0 0 1 1 1 0 0 0 0 0 0 1 1 1 1 1 1 1 1 0 ,0,0
beer2,0,"malts are n't quite enough to balance an otherwise fantastic bouquet , though . with balance , this aroma is exceptional . the flavor in this hop monster is pinw qith a big resinous aspect though it goes a tad `` rindy , '' the rind flavor adding a hint of saltiness before an astingently bitter floral finish .  m : combination , lime tang drinkability : yes yes yes ... football beer ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 1 1 1 0 0 0 0 0 0 ,1,1
beer2,0,"i just loved the appearance of this brew , on arrival it had better than a two fingered head of tan bubbles , as it slowly disapated , it gave a moon crater like affect .  the only redeeming fact was the mouthfeel was decent ; aside from that , it 's pretty bad all round . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 ,0,0
beer2,0,"pours a thick , rich black , as the head begins to foam to the top .  fresh hops and grapefruit wedges sprinkled with sugar all wrapped up in a big big big aroma . bitterness is overwhelming on the tongue . very welcome for a local beer . has balls . tastes great and ct needs more intensity . here it is . a+ ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,it pours up a egg shell colored head that is fine bubbled and creamy . this tops a deep brown elixir that features hints of deep mahogany against a backlight . it is brilliantly clear leaves a lot of lace behind .  the mouthfeel is medium bodied with some prickly carbonation . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"pours clear , copper/orange in color with abundant big bubbled head which sticks around nicely , eventually subsiding to leave behind a sticky , webby lacing .  mouth feel was a little thin , but there was little , if any , astringency . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"by the appearance though , this produces a good amount of sticky white head , that leaves other , i suppose lagers , out to dry .  the mouthfeel is kinda sticky and medium bodied , but once you drink about half of one , you feel very refereshed , even for the relative bitterness . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,jet black in appearance .  m/d : very drinkable since it is light in the mouth because of smell and after flavor i would buy again . ,0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 ,0,0
beer2,0,750 ml bottle with a bbd of march 07 pours straw colored with a slight chill haze & super fluffy 2 fingers+ white head .  feel : prickly at the begninning but eventually going down smoother . by far one of the best bulgarian beers . ,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 01 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 1 1 1 1 0 ,0,0
beer2,0,"notes from 5/3/10 the pour is pitch black with a long lasting 1 finter head . a stir of the glass presents good lacing .  appearance was only the can , which looked simple - nothing really wrong with it very little smell like bud light initially tasteless , except for the aftertaste bitter in a natural light kind of way mouth feel was alright - one of the better aspects the taste has made me hope to never be so desperate for a beer that i drink this again . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 ,0,0
beer2,0,"it looks great ! ! !  m & d : light to medium body , but overly carbonated imo . the carbonation makes for a brew that stings a bit on the way down . ",0 0 0 0 0 00 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"this beer pours a jet black with a decent 2-inch tan head on top . great retention and perfect sticky webbing all over the glass . this is a beautiful beer .  the mouthfeel is okay , but not the highlight of this beer . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 1 1 1 1 1 1 1 1 1 1 1 1 ,0,0
beer2,0,"s : amazing scent of dark fruits and molasses , with a chocolate and bourbon finish that smacks of a fine dessert . t : rich chocolate cake and bourbon filled dark chocolate .  m - a little bit over-carbonated . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 1 1 1 0 0 ,1,1
beer2,0,"the bottle poured an attractive , amber-orange body with a tall , fluffy tan head . fantastic rings of lacing were etched into the sides of the glass at the top , and since the head was so well retained , great , sticky patches of lacing ensued down the sides .  this beer 's body was a little light for style . the hops and sweetness do play on the roof of my mouth and the carbonation tingles my tongue . ",0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00 0 0 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 ,0,0
